37012, AS11486x, nausmn, 2017-04-01, 2018-12-01, 0.303328, 8.281803, 5.769704, https://viz.measurementlab.net/location/nausmn?aggr=month&isps=AS11486x&start=2016-04-01&end=2018-12-01
36999, AS11260, na, 2016-07-01, 2018-09-01, 0.343382, 13.691627, 8.588975, https://viz.measurementlab.net/location/na?aggr=month&isps=AS11260&start=2015-07-01&end=2018-09-01
36607, AS20115, nauswimadison, 2016-05-01, 2019-03-01, 0.476058, 21.169070, 12.537082, https://viz.measurementlab.net/location/nauswimadison?aggr=month&isps=AS20115&start=2015-05-01&end=2019-03-01
36546, AS9443, oc, 2014-05-01, 2017-09-01, 0.919838, 3.360461, 1.840582, https://viz.measurementlab.net/location/oc?aggr=month&isps=AS9443&start=2013-05-01&end=2017-09-01
36440, AS26615, sabr, 2014-04-01, 2018-12-01, 0.782179, 5.849569, 1.935436, https://viz.measurementlab.net/location/sabr?aggr=month&isps=AS26615&start=2013-04-01&end=2018-12-01
36385, AS4134, ascn, 2014-09-01, 2017-02-01, 0.373108, 0.335063, 0.220325, https://viz.measurementlab.net/location/ascn?aggr=month&isps=AS4134&start=2013-09-01&end=2017-02-01
36254, AS812, nacaonrichmondhill, 2016-08-01, 2019-01-01, 0.393079, 21.700361, 15.224512, https://viz.measurementlab.net/location/nacaonrichmondhill?aggr=month&isps=AS812&start=2015-08-01&end=2019-01-01
36105, AS4804, ocau, 2012-05-01, 2014-11-01, 0.417590, 4.324003, 2.628971, https://viz.measurementlab.net/location/ocau?aggr=month&isps=AS4804&start=2011-05-01&end=2014-11-01
35809, AS4685, as, 2015-07-01, 2019-04-01, 0.553157, 19.732403, 12.498059, https://viz.measurementlab.net/location/as?aggr=month&isps=AS4685&start=2014-07-01&end=2019-04-01
35634, AS1239, naustx, 2016-12-01, 2019-04-01, 0.740681, 10.611161, 3.846990, https://viz.measurementlab.net/location/naustx?aggr=month&isps=AS1239&start=2015-12-01&end=2019-04-01
35541, AS11486x, naus, 2014-02-01, 2016-01-01, 0.327931, 12.452097, 8.368666, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS11486x&start=2013-02-01&end=2016-01-01
35399, AS46562, naus, 2013-03-01, 2017-03-01, 0.938725, 39.450371, 4.847804, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS46562&start=2012-03-01&end=2017-03-01
34588, AS6939, nausca, 2016-01-01, 2018-11-01, 0.405774, 10.710623, 7.297804, https://viz.measurementlab.net/location/nausca?aggr=month&isps=AS6939&start=2015-01-01&end=2018-11-01
34260, AS22773, nauscachulavista, 2016-12-01, 2018-07-01, 0.400928, 24.884292, 17.160431, https://viz.measurementlab.net/location/nauscachulavista?aggr=month&isps=AS22773&start=2015-12-01&end=2018-07-01
34114, AS2860, eupt13, 2016-11-01, 2019-04-01, 0.426231, 21.590754, 13.468511, https://viz.measurementlab.net/location/eupt13?aggr=month&isps=AS2860&start=2015-11-01&end=2019-04-01
33879, AS2527, asjp13, 2015-08-01, 2018-09-01, 0.767270, 15.269369, 10.586595, https://viz.measurementlab.net/location/asjp13?aggr=month&isps=AS2527&start=2014-08-01&end=2018-09-01
33772, AS1358x, na, 2016-06-01, 2019-02-01, 0.410332, 11.211101, 7.640251, https://viz.measurementlab.net/location/na?aggr=month&isps=AS1358x&start=2015-06-01&end=2019-02-01
33602, AS10796x, naushi, 2015-05-01, 2017-05-01, 0.376245, 13.439402, 7.971721, https://viz.measurementlab.net/location/naushi?aggr=month&isps=AS10796x&start=2014-05-01&end=2017-05-01
32525, AS812, nacaonlondon, 2016-07-01, 2019-03-01, 0.357613, 22.664736, 16.505410, https://viz.measurementlab.net/location/nacaonlondon?aggr=month&isps=AS812&start=2015-07-01&end=2019-03-01
31327, AS10796x, nausca, 2012-09-01, 2015-03-01, 0.381201, 8.126371, 5.263640, https://viz.measurementlab.net/location/nausca?aggr=month&isps=AS10796x&start=2011-09-01&end=2015-03-01
31100, AS4181, naustn, 2016-05-01, 2019-02-01, 0.535939, 27.007816, 15.749913, https://viz.measurementlab.net/location/naustn?aggr=month&isps=AS4181&start=2015-05-01&end=2019-02-01
30556, AS15895, euua, 2016-10-01, 2019-04-01, 0.358161, 10.256446, 6.582983, https://viz.measurementlab.net/location/euua?aggr=month&isps=AS15895&start=2015-10-01&end=2019-04-01
30413, AS9318, askr, 2015-07-01, 2018-01-01, 0.520334, 7.923603, 5.513828, https://viz.measurementlab.net/location/askr?aggr=month&isps=AS9318&start=2014-07-01&end=2018-01-01
30381, AS2527, asjp, 2015-09-01, 2018-04-01, 0.323728, 18.447954, 12.475838, https://viz.measurementlab.net/location/asjp?aggr=month&isps=AS2527&start=2014-09-01&end=2018-04-01
30360, AS21928, naustxhouston, 2016-02-01, 2018-12-01, 0.479693, 3.940376, 2.184929, https://viz.measurementlab.net/location/naustxhouston?aggr=month&isps=AS21928&start=2015-02-01&end=2018-12-01
30120, AS10143, ocau, 2014-05-01, 2017-08-01, 0.546351, 6.335732, 4.615034, https://viz.measurementlab.net/location/ocau?aggr=month&isps=AS10143&start=2013-05-01&end=2017-08-01
29935, AS131090, asth, 2017-05-01, 2019-04-01, 0.343812, 14.351067, 9.416991, https://viz.measurementlab.net/location/asth?aggr=month&isps=AS131090&start=2016-05-01&end=2019-04-01
29834, AS4704, asjp, 2015-09-01, 2019-04-01, 0.742572, 14.558074, 6.300750, https://viz.measurementlab.net/location/asjp?aggr=month&isps=AS4704&start=2014-09-01&end=2019-04-01
29743, AS19165, nausca, 2016-08-01, 2019-03-01, 0.802259, 63.438263, 17.770167, https://viz.measurementlab.net/location/nausca?aggr=month&isps=AS19165&start=2015-08-01&end=2019-03-01
29738, AS11486x, nausazphoenix, 2016-08-01, 2018-12-01, 0.403860, 5.953369, 4.045466, https://viz.measurementlab.net/location/nausazphoenix?aggr=month&isps=AS11486x&start=2015-08-01&end=2018-12-01
